This is a list of identifiers associated with the topmed public 107 data set.													
The original manifest was found here: gs://topmed-irc-share/public/TOPMed.public_samples.manifest.2017.11.30.txt													
													
NWD_ID	HapMap_1000G_ID	SEQ_CTR	Google_URL	S3_URL	Argon_GUID	Calcium_GUID	Helium_GUID	Xenon_GUID	DOS_URI	CRAI_URL	md5sum	Assignment	realigned_md5sum
NWD897509	NA19238	UW	gs://topmed-irc-share/public/NWD897509.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/17526eb6-4047-5035-b9aa-43cb67ae2960/NWD897509.recab.cram.crai	ark:/99999/fk4J8Wc2wxbF7Vl	dg.4503/9e5b7106-d03f-4b20-8f4b-ff4f436d62df	aaa616419f194651aec0d49e550b3bb4		dos://dos.commons.ucsc-cgp.org/9e5b7106-d03f-4b20-8f4b-ff4f436d62df?version=2018-05-26T134321.153835Z	crai	379b95ab8412e057aa0e86e2145554e1	Xenon	
NWD901849	NA12878	NYGC	gs://topmed-irc-share/public/NWD901849.recab.cram	s3://cgp-commons-public/topmed_open_access/ea289f20-4125-544f-8475-e756f7168860/NWD901849.recab.cram	ark:/99999/fk4DBGVftZ9WZA6	dg.4503/e631a851-a1f2-46b2-ba84-4a209637fe78	833fa9754db44a2dbec9c9a6e17c2afa		dos://dos.commons.ucsc-cgp.org/e631a851-a1f2-46b2-ba84-4a209637fe78?version=2018-05-26T133725.556731Z	cram	4b538b3469a620ed900548a9f818fb44	Xenon	
NWD901849	NA12878	NYGC	gs://topmed-irc-share/public/NWD901849.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/ea289f20-4125-544f-8475-e756f7168860/NWD901849.recab.cram.crai	ark:/99999/fk4DBGVftZ9WZA6	dg.4503/85b53c34-1d8d-4770-93c3-879792b7478f	6a409831467b47dea11dd9adea017706		dos://dos.commons.ucsc-cgp.org/85b53c34-1d8d-4770-93c3-879792b7478f?version=2018-05-26T134321.216172Z	crai	eb89e0de5b5732a2dd7362523d59e327	Xenon	
NWD905240	NA12878	UW	gs://topmed-irc-share/public/NWD905240.recab.cram	s3://cgp-commons-public/topmed_open_access/3d9dd79c-e4e8-5d59-ac44-65c907c22a2e/NWD905240.recab.cram	ark:/99999/fk4tMWVbtgQDnSZ	dg.4503/887388d7-a974-4259-86af-f5305172363d	d8151842489e4592baf1c73132a0206a		dos://dos.commons.ucsc-cgp.org/887388d7-a974-4259-86af-f5305172363d?version=2018-05-26T133725.618273Z	cram	7af0014daca79bcc4bbed32fc128c066	Xenon	
NWD905240	NA12878	UW	gs://topmed-irc-share/public/NWD905240.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/3d9dd79c-e4e8-5d59-ac44-65c907c22a2e/NWD905240.recab.cram.crai	ark:/99999/fk4tMWVbtgQDnSZ	dg.4503/76b6ea80-978d-443e-acf7-751903c2b0e5	08dcfe2a902b4aef82b693407ab8ea04		dos://dos.commons.ucsc-cgp.org/76b6ea80-978d-443e-acf7-751903c2b0e5?version=2018-05-26T134321.277280Z	crai	99e15c5bab6a795d50358df2267d1739	Xenon	
NWD909656	NA19238	NYGC	gs://topmed-irc-share/public/NWD909656.recab.cram	s3://cgp-commons-public/topmed_open_access/c9b0fbff-c65d-59b6-b9f0-4f2965de539a/NWD909656.recab.cram	ark:/99999/fk4gB2XascEtiZS	dg.4503/140f6824-4c8c-43ea-bc82-21570650e694	4353d7d4127b458499418e8814b39d77		dos://dos.commons.ucsc-cgp.org/140f6824-4c8c-43ea-bc82-21570650e694?version=2018-05-26T133725.681620Z	cram	2c9300554ea705c3916b17e53b1cfa30	Xenon	
NWD909656	NA19238	NYGC	gs://topmed-irc-share/public/NWD909656.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/c9b0fbff-c65d-59b6-b9f0-4f2965de539a/NWD909656.recab.cram.crai	ark:/99999/fk4gB2XascEtiZS	dg.4503/4e18f9ed-7009-4d9b-b3a8-537798964532	139b33e29a0d46a5945e0d7c1755dc39		dos://dos.commons.ucsc-cgp.org/4e18f9ed-7009-4d9b-b3a8-537798964532?version=2018-05-26T134321.341335Z	crai	bd3b7782fdecc05728206dcefd1764f4	Xenon	
NWD910953	NA12878	Baylor	gs://topmed-irc-share/public/NWD910953.recab.cram	s3://cgp-commons-public/topmed_open_access/baae6014-5527-5dae-8f95-f6bff9b36ae0/NWD910953.recab.cram	ark:/99999/fk41IoMNhWos6m9v	dg.4503/31dd187d-1ebf-477d-921f-cc9bae1469e8	ae33b90db6474d0e8e6d44f0cf7cc888		dos://dos.commons.ucsc-cgp.org/31dd187d-1ebf-477d-921f-cc9bae1469e8?version=2018-05-26T133725.744558Z	cram	8aa10153afc1456796eee5a4e0d33f82	Xenon	
NWD910953	NA12878	Baylor	gs://topmed-irc-share/public/NWD910953.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/baae6014-5527-5dae-8f95-f6bff9b36ae0/NWD910953.recab.cram.crai	ark:/99999/fk41IoMNhWos6m9v	dg.4503/be01f566-1d42-4931-a040-568f7e5c629b	7205c6ab44dc49cd907964684bf5c55d		dos://dos.commons.ucsc-cgp.org/be01f566-1d42-4931-a040-568f7e5c629b?version=2018-05-26T134321.401934Z	crai	11ba23188840d5d9350230d5469d2823	Xenon	
NWD918554	NA19238	UW	gs://topmed-irc-share/public/NWD918554.recab.cram	s3://cgp-commons-public/topmed_open_access/9b418a88-134c-5567-8340-94269c2b9e52/NWD918554.recab.cram	ark:/99999/fk413ggoBYEr0fpW	dg.4503/2959867d-04a9-469e-ab29-7784be83d782	dc73f7835dd34c63bd0d56f1de5ba661		dos://dos.commons.ucsc-cgp.org/2959867d-04a9-469e-ab29-7784be83d782?version=2018-05-26T133725.806323Z	cram	507c63da5ea424809d5ab563ff59fa4a	Xenon	
NWD918554	NA19238	UW	gs://topmed-irc-share/public/NWD918554.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/9b418a88-134c-5567-8340-94269c2b9e52/NWD918554.recab.cram.crai	ark:/99999/fk413ggoBYEr0fpW	dg.4503/79bd5ab7-b3a1-4626-84c7-8a5e70ed4be2	f91f7f59f7f3488bb50096ac107a25ef		dos://dos.commons.ucsc-cgp.org/79bd5ab7-b3a1-4626-84c7-8a5e70ed4be2?version=2018-05-26T134321.463178Z	crai	cad973fffb5c914ef3c1c4b4ce49868f	Xenon	
NWD929194	NA12878	NYGC	gs://topmed-irc-share/public/NWD929194.recab.cram	s3://cgp-commons-public/topmed_open_access/a96950b9-eeb1-56f3-937f-f92c9f91eb7a/NWD929194.recab.cram	ark:/99999/fk4IWBkKnvebhP4	dg.4503/4e5ac016-ca58-4029-9448-c334fcf3150e	fff9bbacc1fa454097138000380b8882		dos://dos.commons.ucsc-cgp.org/4e5ac016-ca58-4029-9448-c334fcf3150e?version=2018-05-26T133725.870043Z	cram	cff198da5a71a6a15da204c1dbbba848	Xenon	
NWD929194	NA12878	NYGC	gs://topmed-irc-share/public/NWD929194.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/a96950b9-eeb1-56f3-937f-f92c9f91eb7a/NWD929194.recab.cram.crai	ark:/99999/fk4IWBkKnvebhP4	dg.4503/efc40472-cd1a-4439-8384-34bc8672f34f	6f0688a568d9442c9646efaf308bf4a2		dos://dos.commons.ucsc-cgp.org/efc40472-cd1a-4439-8384-34bc8672f34f?version=2018-05-26T134321.527551Z	crai	b586d2801fadd3e85e6b8902d7dec762	Xenon	
NWD952432	NA12878	Broad	gs://topmed-irc-share/public/NWD952432.recab.cram	s3://cgp-commons-public/topmed_open_access/fab5eca7-0f49-586a-9bca-a66f2df4f173/NWD952432.recab.cram	ark:/99999/fk41G785O2IPIpqz	dg.4503/649c2fe6-ffdc-40c4-92f8-3cb7ba550da5	e63656ac09e8447b871ab32fa49d2a58		dos://dos.commons.ucsc-cgp.org/649c2fe6-ffdc-40c4-92f8-3cb7ba550da5?version=2018-05-26T133725.931344Z	cram	0aed1af327455b26ea76fc127c84c8ef	Xenon	
NWD952432	NA12878	Broad	gs://topmed-irc-share/public/NWD952432.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/fab5eca7-0f49-586a-9bca-a66f2df4f173/NWD952432.recab.cram.crai	ark:/99999/fk41G785O2IPIpqz	dg.4503/091388f8-79dc-492e-910b-c3fd2ba4bb90	39288f48b7d04adbbfca0dafcbb3e435		dos://dos.commons.ucsc-cgp.org/091388f8-79dc-492e-910b-c3fd2ba4bb90?version=2018-05-26T134321.589397Z	crai	9958469e152229a338044fa888ebc5f1	Xenon	
NWD953198	NA19238	NYGC	gs://topmed-irc-share/public/NWD953198.recab.cram	s3://cgp-commons-public/topmed_open_access/9449321f-0ebd-5607-99b9-ba8f30a185ad/NWD953198.recab.cram	ark:/99999/fk4aBnlrtpBtdTG	dg.4503/3e24b314-6da8-475b-88e7-22777b4d0aa0	0a80ca47449f41de9eed87a60734d40d		dos://dos.commons.ucsc-cgp.org/3e24b314-6da8-475b-88e7-22777b4d0aa0?version=2018-05-26T133725.991936Z	cram	4d5d63abda2d31c905ab4b5ea8cbd5fe	Xenon	
NWD953198	NA19238	NYGC	gs://topmed-irc-share/public/NWD953198.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/9449321f-0ebd-5607-99b9-ba8f30a185ad/NWD953198.recab.cram.crai	ark:/99999/fk4aBnlrtpBtdTG	dg.4503/fd9aba0e-4796-415a-abdc-a27fd3c50ed9	c1d2306ebe5e4839abf34d212bcb32bc		dos://dos.commons.ucsc-cgp.org/fd9aba0e-4796-415a-abdc-a27fd3c50ed9?version=2018-05-26T134321.652794Z	crai	abed557047cd8589f325a93e25c5377e	Xenon	
NWD967078	NA19238	Baylor	gs://topmed-irc-share/public/NWD967078.recab.cram	s3://cgp-commons-public/topmed_open_access/b2318775-7d17-5e37-857d-f260d3772b19/NWD967078.recab.cram	ark:/99999/fk41JHBBKGfl9CdB	dg.4503/7be86fa5-5dfc-4018-b8c4-a41fb61bef07	e12c38b2c7d94432a905aec64b519414		dos://dos.commons.ucsc-cgp.org/7be86fa5-5dfc-4018-b8c4-a41fb61bef07?version=2018-05-26T133726.052985Z	cram	7140d79d421e36371cd08385db3d17fa	Xenon	
NWD967078	NA19238	Baylor	gs://topmed-irc-share/public/NWD967078.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/b2318775-7d17-5e37-857d-f260d3772b19/NWD967078.recab.cram.crai	ark:/99999/fk41JHBBKGfl9CdB	dg.4503/386980c8-3764-4db4-8f38-d27e80e3e801	09290ca471914209b355f98593cd9ee4		dos://dos.commons.ucsc-cgp.org/386980c8-3764-4db4-8f38-d27e80e3e801?version=2018-05-26T134321.717211Z	crai	fd2a166406cbd49340221161d64c9bf1	Xenon	
NWD968809	HG01110	WashU	gs://topmed-irc-share/public/NWD968809.recab.cram	s3://cgp-commons-public/topmed_open_access/4fc383f9-2c21-599d-aa7d-ea1be7e8fc3e/NWD968809.recab.cram	ark:/99999/fk4JF88iQezI71j	dg.4503/4c0c4954-ad49-46f5-b509-419fcb073f59	7fab93b9212b46c7a8d10697675c3ae3		dos://dos.commons.ucsc-cgp.org/4c0c4954-ad49-46f5-b509-419fcb073f59?version=2018-05-26T133726.118528Z	cram	70c3525f6be414134364ec82ba01958e	Xenon	
NWD968809	HG01110	WashU	gs://topmed-irc-share/public/NWD968809.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/4fc383f9-2c21-599d-aa7d-ea1be7e8fc3e/NWD968809.recab.cram.crai	ark:/99999/fk4JF88iQezI71j	dg.4503/e2111eaa-b706-4ced-9fa4-d888427530ea	1047d86e46904f3fbf76760acb548668		dos://dos.commons.ucsc-cgp.org/e2111eaa-b706-4ced-9fa4-d888427530ea?version=2018-05-26T134321.780725Z	crai	7a2436d139d61904d9f4607ea8e06139	Xenon	
NWD991001	NA12878	NYGC	gs://topmed-irc-share/public/NWD991001.recab.cram	s3://cgp-commons-public/topmed_open_access/6a19bc32-ddc5-55b7-9315-224331f4f1a0/NWD991001.recab.cram	ark:/99999/fk4vdVidGi3UIW0	dg.4503/71d8aa16-2b8d-4077-a445-f742bf6c4686	9b86400bbfbe46f081a697abea0f35cc		dos://dos.commons.ucsc-cgp.org/71d8aa16-2b8d-4077-a445-f742bf6c4686?version=2018-05-26T133726.178622Z	cram	e1bb6e18d3a61e7c0c83b597733c7e15	Xenon	
NWD991001	NA12878	NYGC	gs://topmed-irc-share/public/NWD991001.recab.cram.crai	s3://cgp-commons-public/topmed_open_access/6a19bc32-ddc5-55b7-9315-224331f4f1a0/NWD991001.recab.cram.crai	ark:/99999/fk4vdVidGi3UIW0	dg.4503/414861f6-98d7-4829-ba3a-d114c2d39e7d	a8f2f2beda544174b3a32d1af61b0a07		dos://dos.commons.ucsc-cgp.org/414861f6-98d7-4829-ba3a-d114c2d39e7d?version=2018-05-26T134321.843222Z	crai	b68e51eb464ce2450be49236ad5d1bf8	Xenon	
